poi_id,名称,类型,类型名,地址,经度_gcj02,纬度_gcj02,经度_wgs84,纬度_wgs84
B0FFKVMUB3,宝德·云谷国际A座,120201,商务住宅;楼宇;商务写字楼,锦业六街与锦业一路交叉口东南60米,108.872897,34.190852,108.866397,34.184852
B001D08D24,家业小区,120302,商务住宅;住宅区;住宅小区,草阳巷与劳动南路辅路交叉口东240米,108.912571,34.254390,108.906071,34.248390
B0FFGJU3PU,家业新苑,120302,商务住宅;住宅区;住宅小区,南小巷28号,108.915708,34.255023,108.909208,34.249023
B0FFL2L696,家和家园,120300,商务住宅;住宅区;住宅区,锦业四路与仓颉巷交叉口东北40米,108.849806,34.173904,108.843306,34.167904
B0HGFA5DTS,宾朋公寓,120201,商务住宅;楼宇;商务写字楼,高新六路与团结南路十字向西200m,108.877716,34.240260,108.871216,34.234260
B0LGRCELH8,宿达TikTok基地(西北)运营中心,120100|170000,商务住宅;产业园区;产业园区|公司企业;公司企业;公司企业,美百年科技中心11层1109室,108.832635,34.221550,108.826135,34.215550
B0I397ZRL2,富力壹号,120302,商务住宅;住宅区;住宅小区,创新路面粉厂家属院南,108.885177,34.255116,108.878677,34.249116
B0H1OMRVHI,富力学府,120302,商务住宅;住宅区;住宅小区,惠林街与益民巷交叉口东北160米,108.876086,34.255531,108.869586,34.249531
B0FFKKFH2P,富力开远城,120302,商务住宅;住宅区;住宅小区,丰镐西路与团结南路交叉口,108.879464,34.258936,108.872964,34.252936
B0KGDHSQD1,富力开远城A区,120302,商务住宅;住宅区;住宅小区,李家楼路与丰镐西路交叉口东南200米,108.880334,34.257908,108.873834,34.251908
B0K6SU32DY,富力开远城B区,120302,商务住宅;住宅区;住宅小区,李家楼路与惠林街交叉口东北180米,108.880325,34.255701,108.873825,34.249701
B0HR1MBFR9,富力开远城F区,120302,商务住宅;住宅区;住宅小区,益民巷与惠林街交叉口西南80米,108.874496,34.253878,108.867996,34.247878
B0LU6LOGSO,富力阳光美园,120302,商务住宅;住宅区;住宅小区,惠林街与益民巷交叉口东南100米,108.876025,34.253937,108.869525,34.247937
B0IALHW2S7,富春10幢,120000,商务住宅;商务住宅相关;商务住宅相关,科技路301号团结南路与科技路十字东北角,108.882224,34.237718,108.875724,34.231718
B0K6P5QVMT,富春洋房小区,120302,商务住宅;住宅区;住宅小区,科技路与沣惠南路交叉口西260米,108.884136,34.237761,108.877636,34.231761
B0L3RXPIO4,尊贵壹方体验中心,120201,商务住宅;楼宇;商务写字楼,鱼斗路与丈八北路辅路交叉口西南60米,108.871862,34.233230,108.865362,34.227230
B0M6F10SEJ,小居安村安置区,120302,商务住宅;住宅区;住宅小区,居安路与规划路交叉口西北140米,108.883575,34.139525,108.877075,34.133525
B0M6XHP1GX,小红门小区,120302,商务住宅;住宅区;住宅小区,武警路与阿房四路交叉口南200米,108.834825,34.280425,108.828325,34.274425
B0LBOU6IL5,少年宫粮科家属院,120300,商务住宅;住宅区;住宅区,铁塔寺路,108.916435,34.263631,108.909935,34.257631
B0FFF45LTL,尚侨湾小区,120302,商务住宅;住宅区;住宅小区,郭杜东街9号,108.866030,34.160126,108.859530,34.154126
B001D06WI0,尚品·格蓝,120302,商务住宅;住宅区;住宅小区,高新区科技二路61号,108.891782,34.226742,108.885282,34.220742
B001D09RD0,尚品桃源居,120302,商务住宅;住宅区;住宅小区,郭杜东街95号,108.871341,34.160855,108.864841,34.154855
B0FFH8MWWF,尚品美地城,120302,商务住宅;住宅区;住宅小区,锦业路西口(锦业路与西三环十字东北角),108.849078,34.194708,108.842578,34.188708
B0FFKXOK93,尚品美地城东区,120302,商务住宅;住宅区;住宅小区,锦业路91号东北方向40米,108.850615,34.194578,108.844115,34.188578
B001D15LRZ,尚品美地城西区,120302,商务住宅;住宅区;住宅小区,尚品美地城西区.11号楼402室,108.848199,34.194782,108.841699,34.188782
B0LDH9TL2W,尚府北区3A期,120302,商务住宅;住宅区;住宅小区,锦业二路辅路与丈八二路交叉口西60米,108.879422,34.182275,108.872922,34.176275
B0FFGLK8QM,尚怡园,120302,商务住宅;住宅区;住宅小区,郭杜南段26号,108.861134,34.159395,108.854634,34.153395
B0FFFA9CH9,尚锦园(建设中),120302,商务住宅;住宅区;住宅小区,三桥街道阿房四路,108.836381,34.281495,108.829881,34.275495
B0LU7X2L01,山水常宁生态新区,120302,商务住宅;住宅区;住宅小区,潏河路与城南大道交叉口东20米,108.922660,34.150084,108.916160,34.144084
B0FFI75TSQ,峰尚汇(旭景碧泽园店),061210|120302,购物服务;专卖店;烟酒专卖店|商务住宅;住宅区;住宅小区,大寨路与丈八北路十字向东200米路北,108.875464,34.245257,108.868964,34.239257
B0FFHP0JGJ,崇德楼,120200,商务住宅;楼宇;楼宇相关,丈八五路与瞪羚路交叉口东南160米,108.864311,34.200266,108.857811,34.194266
B0FFHEJXVD,崇立·万汇中心,120201,商务住宅;楼宇;商务写字楼,高阳二路与郭杜北街交叉口东80米,108.874090,34.167279,108.867590,34.161279
B0FFFTROG2,工业写字楼,120201,商务住宅;楼宇;商务写字楼,电子城街道太白南路181号,108.910090,34.214049,108.903590,34.208049
B001D14Q0N,工人新村家属院,120302,商务住宅;住宅区;住宅小区,昆明路29号,108.880077,34.253299,108.873577,34.247299
B0IRYZB9K0,工人新村家属院东院,120300,商务住宅;住宅区;住宅区,团结南路与昆明路交叉口西北100米,108.881152,34.253371,108.874652,34.247371
B0FFHRNAHD,工人新村家属院西院,120300,商务住宅;住宅区;住宅区,李家楼路与昆明路辅路交叉口东北100米,108.879799,34.253282,108.873299,34.247282
B001D08CTZ,工商莲湖分局铁塔寺家属院,120303,商务住宅;住宅区;宿舍,铁塔寺路20号,108.920196,34.262538,108.913696,34.256538
B0FFG828MR,工商馨苑,120302,商务住宅;住宅区;住宅小区,广场南路10号,108.928359,34.150756,108.921859,34.144756
B0M6XMO5EZ,工地生活区,120302|120303,商务住宅;住宅区;住宅小区|商务住宅;住宅区;宿舍,西沣三路与沈家桥二路交叉口东260米,108.895034,34.178275,108.888534,34.172275
B001D14W7K,工行机研所家属区,120302,商务住宅;住宅区;住宅小区,四民巷45(南稍门地铁站G口步行420米),108.943947,34.243795,108.937447,34.237795
B001D09Q0K,左岸春天,120302,商务住宅;住宅区;住宅小区,西安市高新区鱼斗路(西安外事学院南校区对面),108.868835,34.234289,108.862335,34.228289
B0FFG2UIO4,巨威·大秦郡,120302,商务住宅;住宅区;住宅小区,阿房一路6号,108.847046,34.266593,108.840546,34.260593
B001D0WGDD,市容小区,120302,商务住宅;住宅区;住宅小区,惠民街,108.930911,34.152702,108.924411,34.146702
B0L1ZLO5QU,市政西郊管理所家属院,120302,商务住宅;住宅区;住宅小区,汉城东路与团结四路交叉口东80米,108.878175,34.262125,108.871675,34.256125
B0LDVU69X2,布谷音乐花园,120300,商务住宅;住宅区;住宅区,丈八四路辅路与瞪羚路交叉口西南60米,108.868851,34.201233,108.862351,34.195233
B0LRA10MY0,希望里·昆鸣小区,120302,商务住宅;住宅区;住宅小区,西凹里公租房小区附近(石桥立交地铁站D口步行470米),108.838903,34.254091,108.832403,34.248091
B0KKOSNOP7,希望里·睦邻,120302,商务住宅;住宅区;住宅小区,睦邻路,108.864517,34.240140,108.858017,34.234140
B0GRT9FRT2,常宁里商业综合体,120300,商务住宅;住宅区;住宅区,潏河路与南长安街交叉口西140米,108.941261,34.135761,108.934761,34.129761
B0LR3CDBUK,常安里五福源,120302,商务住宅;住宅区;住宅小区,潏河路与南长安街交叉口西140米,108.941182,34.135680,108.934682,34.129680
B0L2LOPU3E,平安家园,120300,商务住宅;住宅区;住宅区,锦业四路与硕士路交叉口东北100米,108.860648,34.175599,108.854148,34.169599
B0FFH8EE9M,幸福家园,120302,商务住宅;住宅区;住宅小区,丈八五路与锦业三路交叉口西南100米,108.863571,34.179295,108.857071,34.173295
B0L1J1AD0V,幸福小屋(长安区店),120000|100000,商务住宅;商务住宅相关;商务住宅相关|住宿服务;住宿服务相关;住宿服务相关,文苑北路105号融发·心园东门向南100米,108.879909,34.163053,108.873409,34.157053
B0FFFAAI0D,广天苑小区,120302,商务住宅;住宅区;住宅小区,福和巷与景和巷交叉口西南100米,108.939109,34.137716,108.932609,34.131716
B0FFHTL5EE,广泽大厦,120201,商务住宅;楼宇;商务写字楼,丈八东路辅路与东华林路交叉口东南20米,108.902160,34.198155,108.895660,34.192155
B0LGPZHXEY,广泽逸然居,120201,商务住宅;楼宇;商务写字楼,丈八东路辅路与东华林路交叉口东南20米,108.902160,34.198155,108.895660,34.192155
B001D08DHT,庆丰小区,120302,商务住宅;住宅区;住宅小区,团结中路11号,108.888039,34.265192,108.881539,34.259192
B001D14Q0M,庆安创新路小区,120302,商务住宅;住宅区;住宅小区,创新路小吃街雪糕批发,108.883121,34.257876,108.876621,34.251876
B001D0W2PD,庆安南门小区,120302,商务住宅;住宅区;住宅小区,团结西路6号,108.878363,34.264609,108.871863,34.258609
B0FFGEG01H,庆安昆明路小区50号院,120302,商务住宅;住宅区;住宅小区,昆明路8号院(金光门地铁站B口步行200米),108.885023,34.251552,108.878523,34.245552
B001D09HXN,庆安颐秀园,120302,商务住宅;住宅区;住宅小区,高新二路26号,108.894823,34.227383,108.888323,34.221383
B001D0WOZ7,庆康小区,120302,商务住宅;住宅区;住宅小区,团结中路10号,108.885225,34.263379,108.878725,34.257379
B0FFH2IZD7,庆泰小区,120302,商务住宅;住宅区;住宅小区,团结二路与丰镐二路交叉口南100米,108.884062,34.261856,108.877562,34.255856
B0K6TZNM7R,庆祥小区,120302,商务住宅;住宅区;住宅小区,团结一路与团结中路交叉口西南100米,108.887041,34.263477,108.880541,34.257477
B001D0XGU7,庆祥雅居,120302,商务住宅;住宅区;住宅小区,大庆路109号(玉祥门地铁站A西北口步行290米),108.917874,34.270188,108.911374,34.264188
B001D0WQ72,庆裕小区,120302,商务住宅;住宅区;住宅小区,团结一路28号,108.888521,34.263399,108.882021,34.257399
B001D0VGK5,康乐小区,120302,商务住宅;住宅区;住宅小区,南长安街288号(韦曲南地铁站A西北口步行410米),108.944541,34.145789,108.938041,34.139789
B0JBDUU7NI,康悦九号,120302,商务住宅;住宅区;住宅小区,丈八四路缤纷南郡10号楼三单元101,108.866958,34.202015,108.860458,34.196015
B0JGG7P0M9,康悦九号,120302,商务住宅;住宅区;住宅小区,大寨路恒大城22号楼104室,108.867790,34.245893,108.861290,34.239893
B0FFH5BPOU,延光家属区2区,120302,商务住宅;住宅区;住宅小区,西二环17号(金光门地铁站D口步行380米),108.890532,34.249816,108.884032,34.243816
B001D14Q0I,延长油田股份有限公司家属院,120303,商务住宅;住宅区;宿舍,土门桥西巷与创新路交叉口东140米,108.885398,34.256572,108.878898,34.250572
B0FFL0ESKL,延长石油大厦,120201,商务住宅;楼宇;商务写字楼,科技二路与高新六路交叉口西140米,108.875714,34.226274,108.869214,34.220274
B0LB1C3B32,延长石油小区,120302,商务住宅;住宅区;住宅小区,大寨路与沣惠南路交叉口西南80米,108.887444,34.244501,108.880944,34.238501
B001D09H09,建邦华庭,120302,商务住宅;住宅区;住宅小区,科技六路6号,108.904210,34.210884,108.897710,34.204884
B0FFGH4AYZ,开元公寓(造字台路),100200|120000,住宿服务;旅馆招待所;旅馆招待所|商务住宅;商务住宅相关;商务住宅相关,锦业四路与造字台路交叉路口往东北300米,108.852444,34.176372,108.845944,34.170372
B0L1XRRH31,开心邻里(高新店),060200|120000,购物服务;便民商店/便利店;便民商店/便利店|商务住宅;商务住宅相关;商务住宅相关,丈八东路201号高山流水·和城,108.895725,34.199525,108.889225,34.193525
B0LDO71KMY,弘雅楼,120302|120200,商务住宅;住宅区;住宅小区|商务住宅;楼宇;楼宇相关,亚迪路与里花水立交交叉口东北200米,108.847750,34.188712,108.841250,34.182712
B0FFH6WLXB,张万新苑,120302,商务住宅;住宅区;住宅小区,阿房一路17号附近,108.847453,34.268120,108.840953,34.262120
B0FFL4TU2Y,张家村街道水文一社区,120302,商务住宅;住宅区;住宅小区,太白北路99号(佳业广场2层),108.923853,34.238559,108.917353,34.232559
B0J6ZUOAK7,当代·嘉宝公园悦MOMΛ,120302,商务住宅;住宅区;住宅小区,红光路1号,108.848284,34.261748,108.841784,34.255748
B0K35A6ZB3,彤昕公寓(太白南路地铁站店),120000,商务住宅;商务住宅相关;商务住宅相关,太白南路318号七号楼2层,108.918857,34.228057,108.912357,34.222057
B0M6K7BZZB,御品里,120302,商务住宅;住宅区;住宅小区,,108.860125,34.254075,108.853625,34.248075
B0FFHUNFOS,御峰,120302,商务住宅;住宅区;住宅小区,丈八四路与锦业二路辅路交叉口南140米,108.869426,34.181098,108.862926,34.175098
B0FFHQDCVI,德杰·状元府邸,120302,商务住宅;住宅区;住宅小区,红光路辅路与汇才巷交叉口西北100米,108.860656,34.260139,108.854156,34.254139
B0KDTYC150,德杰·状元府邸二期,120302,商务住宅;住宅区;住宅小区,红光路辅路与汇才巷交叉口西北180米,108.859889,34.260241,108.853389,34.254241
B0KDTYC153,德杰·状元府邸西区,120302,商务住宅;住宅区;住宅小区,红光路辅路与汇才巷交叉口西北180米,108.859888,34.260241,108.853388,34.254241
B0LDN6SXRO,德杰状元府邸-东区,120302,商务住宅;住宅区;住宅小区,汇才巷与红光路辅路交叉口北160米,108.862044,34.260862,108.855544,34.254862
B0LRJHHG8O,德福巷15号院,120302,商务住宅;住宅区;住宅小区,德福巷与粉巷交叉口南200米,108.944164,34.253696,108.937664,34.247696
B0FFFYFW11,德福巷小区东区,120302,商务住宅;住宅区;住宅小区,德福巷60号附近,108.943243,34.254203,108.936743,34.248203
B0LAOUOO33,德诚中心,120201,商务住宅;楼宇;商务写字楼,阿房一路辅路与天台七路交叉口南220米,108.818568,34.275837,108.812068,34.269837
B0K2KHYHWZ,德通昆仑序(建设中),120302,商务住宅;住宅区;住宅小区,大寨路以南、阿房路以东,108.858123,34.243208,108.851623,34.237208
B0L03RDMS7,德馨楼,120200|120302,商务住宅;楼宇;楼宇相关|商务住宅;住宅区;住宅小区,科技四路与化龙一路交叉口东100米,108.858125,34.219825,108.851625,34.213825
B001D09R1N,忆江南,120302,商务住宅;住宅区;住宅小区,西万路郭杜公园东侧,108.868093,34.162044,108.861593,34.156044
B0L03RCM9A,怡然一家-北楼,120302|120200,商务住宅;住宅区;住宅小区|商务住宅;楼宇;楼宇相关,丈八五路与锦业三路交叉口西120米,108.862825,34.179625,108.856325,34.173625
B0FFFO3PGH,怡臻花园,120302,商务住宅;住宅区;住宅小区,阿房二路209号,108.850526,34.274396,108.844026,34.268396
B001D09LAD,总后西安材料仓库小区,120302,商务住宅;住宅区;住宅小区,丈八北路829号(汉城南路地铁站C口步行120米),108.872756,34.250576,108.866256,34.244576
B0L3O1ZO7Z,总部基地C6栋,120100,商务住宅;产业园区;产业园区,陕西交控新材料有限公司,108.820175,34.239475,108.813675,34.233475
B0LR0OPBED,恒和智系产业园3号楼,120100,商务住宅;产业园区;产业园区,大庆路66号恒和智系智慧产业园,108.919325,34.268875,108.912825,34.262875
B0I067SX8B,恒和智系智慧产业园,120201,商务住宅;楼宇;商务写字楼,大庆路66号(地铁一线玉祥门站B、C出口),108.918561,34.268797,108.912061,34.262797
B0L0LLA972,恒和智系现代服务业产业聚集区5号楼,120100,商务住宅;产业园区;产业园区,大庆路66号恒和智系智慧产业园,108.918375,34.268975,108.911875,34.262975
B0FFFGVPH1,恒大城,120302,商务住宅;住宅区;住宅小区,丈八北路和大寨路交汇处西200米,108.865529,34.246783,108.859029,34.240783
B0JG9A7B1V,恒大城·阳光馨苑,120302,商务住宅;住宅区;住宅小区,恒大城,108.863369,34.251565,108.856869,34.245565
